"entry";"rank";"gw_points";"points_on_bench";"chip_played";"team_value";"in_bank";"transfers_done";"transfers_cost"
"361993";"458";"86";"11";"3xc";"999";"4";"1";"0"
"474091";"458";"86";"9";"3xc";"1001";"0";"1";"0"
"531483";"458";"64";"8";"";"1005";"15";"1";"0"
"702023";"458";"70";"11";"";"1005";"10";"0";"0"
"792727";"458";"83";"0";"bboost";"1007";"3";"2";"0"
"820824";"458";"66";"6";"";"1007";"3";"1";"0"
"968992";"458";"56";"16";"";"1010";"0";"1";"0"
"1215337";"458";"53";"12";"";"1009";"0";"1";"0"
"1237715";"458";"83";"4";"";"1005";"15";"1";"0"
"1259036";"458";"79";"10";"";"1005";"5";"0";"0"
"1357914";"458";"80";"14";"";"1006";"5";"1";"0"
"1393620";"458";"69";"7";"";"1005";"1";"1";"0"
"1478730";"458";"63";"10";"";"1008";"9";"1";"0"
"1642835";"458";"64";"16";"";"1003";"0";"2";"0"
"1656156";"458";"70";"16";"";"1006";"0";"2";"0"
"1686784";"458";"73";"2";"";"1003";"0";"2";"0"
"1816965";"458";"84";"4";"";"998";"26";"2";"0"
"1964203";"458";"43";"7";"";"1008";"15";"1";"0"
"2090033";"458";"74";"14";"";"1005";"15";"1";"0"
"2292598";"458";"92";"13";"";"1003";"10";"2";"0"
"2355749";"458";"73";"12";"";"1002";"0";"2";"0"
"2489930";"458";"46";"12";"";"1007";"5";"1";"0"
"2893313";"458";"73";"2";"";"1003";"20";"1";"0"
"2963674";"458";"58";"9";"";"1007";"10";"1";"0"
"3176787";"458";"60";"8";"";"1006";"14";"1";"0"
"326093";"486";"73";"3";"";"1007";"14";"1";"0"
"463891";"486";"55";"4";"";"1004";"19";"1";"0"
"1189115";"486";"50";"11";"";"1010";"0";"1";"0"
"1541630";"486";"61";"4";"";"1009";"24";"2";"4"
"2100464";"486";"101";"0";"bboost";"1001";"3";"3";"4"
"2218102";"486";"88";"12";"";"1003";"4";"2";"4"
"3757002";"486";"80";"3";"";"1004";"5";"1";"0"
"3810801";"486";"70";"2";"";"1005";"0";"1";"0"
"2667399";"494";"88";"0";"bboost";"1007";"5";"4";"12"
"86076";"495";"76";"1";"";"1009";"5";"0";"0"
"858238";"495";"80";"3";"";"1005";"20";"0";"0"
"883372";"495";"32";"13";"";"1011";"0";"0";"0"
"1047646";"495";"72";"21";"";"1003";"5";"0";"0"
"1535646";"495";"85";"2";"wildcard";"1002";"4";"0";"0"
"1777085";"495";"59";"7";"";"1006";"10";"0";"0"
"1801781";"495";"83";"12";"";"1002";"0";"0";"0"
"1983693";"495";"69";"9";"";"1006";"0";"0";"0"
"2019084";"495";"60";"4";"";"1006";"0";"0";"0"
"2066980";"495";"55";"13";"";"1006";"0";"0";"0"
"2074019";"495";"68";"5";"";"1006";"0";"0";"0"
"2260140";"495";"99";"5";"";"1001";"0";"0";"0"
"2363763";"495";"89";"1";"";"1002";"0";"0";"0"
"2429790";"495";"63";"10";"";"1005";"0";"0";"0"
"2465598";"495";"62";"10";"";"1003";"0";"0";"0"
"2668605";"495";"71";"2";"";"1005";"0";"0";"0"
"2838740";"495";"62";"12";"";"1002";"0";"0";"0"
"2879085";"495";"73";"6";"";"1002";"0";"0";"0"
"2923864";"495";"96";"7";"3xc";"999";"0";"0";"0"
"2989181";"495";"34";"7";"";"1009";"0";"0";"0"
"3201512";"495";"65";"4";"";"1006";"5";"0";"0"
"3249507";"495";"56";"9";"";"1010";"0";"0";"0"
"3375947";"495";"41";"2";"";"1002";"0";"0";"0"
"3576980";"495";"81";"2";"";"1001";"0";"0";"0"
"3699324";"495";"66";"10";"";"1008";"10";"0";"0"
"3859491";"495";"82";"24";"";"1008";"0";"0";"0"
"7232";"521";"52";"10";"";"1009";"9";"0";"0"
"94969";"521";"66";"16";"3xc";"1012";"10";"1";"0"
"274767";"521";"62";"10";"";"1009";"0";"0";"0"
"342162";"521";"55";"8";"";"1007";"0";"1";"0"
"349161";"521";"74";"6";"";"1008";"5";"1";"0"
"383855";"521";"83";"7";"";"1002";"0";"0";"0"
"528964";"521";"66";"9";"";"1006";"14";"0";"0"
"835109";"521";"60";"4";"";"1007";"4";"0";"0"
"1261997";"521";"74";"10";"";"1005";"0";"0";"0"
"1447617";"521";"98";"0";"bboost";"1008";"4";"1";"0"
"1761539";"521";"84";"2";"";"1003";"10";"1";"0"
"1806952";"521";"42";"2";"wildcard";"1010";"1";"0";"0"
"1903683";"521";"91";"1";"";"1005";"0";"0";"0"
"1924911";"521";"73";"0";"";"1007";"0";"0";"0"
"1968677";"521";"63";"4";"";"1008";"15";"1";"0"
"2073293";"521";"77";"7";"";"1003";"0";"0";"0"
"2080854";"521";"76";"0";"3xc";"1002";"9";"1";"0"
"2222824";"521";"68";"2";"freehit";"1005";"30";"0";"0"
"2232647";"521";"64";"4";"";"1004";"14";"0";"0"
"2491922";"521";"83";"1";"";"1004";"14";"0";"0"
"2613821";"521";"56";"18";"";"1004";"5";"1";"0"
"2701993";"521";"68";"4";"";"1006";"0";"1";"0"
"3155202";"521";"70";"14";"";"1004";"0";"0";"0"
"3185163";"521";"76";"15";"";"1004";"10";"0";"0"
"3399058";"521";"59";"12";"";"1006";"0";"0";"0"
"3514220";"521";"67";"2";"";"1003";"15";"0";"0"
"3549205";"521";"62";"13";"";"1006";"0";"0";"0"
"3550863";"521";"83";"4";"";"1005";"10";"0";"0"
"3730092";"521";"86";"12";"";"1003";"25";"0";"0"
"27863";"550";"84";"1";"";"1002";"0";"1";"0"
"93726";"550";"53";"2";"";"1008";"8";"1";"0"
"246420";"550";"56";"15";"";"1009";"19";"1";"0"
"304657";"550";"71";"6";"";"1007";"25";"1";"0"
"310360";"550";"58";"15";"";"1006";"15";"1";"0"
"337767";"550";"75";"16";"";"1005";"2";"1";"0"
"337907";"550";"67";"3";"";"1008";"5";"1";"0"
"371910";"550";"75";"9";"";"1004";"3";"1";"0"
"410209";"550";"70";"0";"bboost";"1005";"10";"2";"0"
"509936";"550";"87";"13";"";"1003";"0";"0";"0"
"612699";"550";"79";"4";"";"1004";"8";"1";"0"
"720466";"550";"66";"9";"";"1006";"4";"1";"0"
"790809";"550";"80";"7";"";"1000";"5";"1";"0"
"1120009";"550";"60";"8";"";"1006";"24";"1";"0"
"1184528";"550";"70";"11";"";"1003";"33";"1";"0"
"1254403";"550";"74";"11";"";"1005";"0";"1";"0"
"1288089";"550";"52";"5";"";"1008";"4";"1";"0"
"1841801";"550";"72";"2";"";"1004";"4";"2";"0"
"1956777";"550";"67";"7";"3xc";"1004";"14";"1";"0"
"1963132";"550";"77";"0";"";"1002";"13";"1";"0"
"2137778";"550";"58";"10";"";"1006";"9";"2";"0"
"2140341";"550";"78";"5";"";"1003";"5";"1";"0"
"2150750";"550";"71";"7";"";"1009";"20";"2";"0"
"2364431";"550";"65";"13";"";"1008";"14";"1";"0"
"2384430";"550";"69";"14";"";"1009";"10";"1";"0"
"2547063";"550";"55";"10";"";"1006";"9";"1";"0"
"2575018";"550";"79";"5";"";"1005";"10";"1";"0"
"2693066";"550";"79";"3";"";"1001";"0";"2";"0"
"2902308";"550";"61";"3";"wildcard";"1005";"0";"0";"0"
"2933090";"550";"46";"2";"";"1006";"9";"1";"0"
"2950695";"550";"75";"11";"3xc";"1003";"0";"2";"0"
"2971927";"550";"56";"12";"";"1005";"0";"1";"0"
"3029056";"550";"41";"10";"";"1005";"2";"1";"0"
"3137634";"550";"60";"10";"";"1006";"15";"1";"0"
"3644795";"550";"74";"6";"";"1007";"5";"0";"0"
"3751757";"550";"58";"5";"";"1005";"5";"1";"0"
"3781947";"550";"81";"4";"";"1004";"5";"2";"0"
"3786509";"550";"56";"19";"";"1006";"3";"2";"0"
"445313";"588";"94";"4";"3xc";"1004";"14";"2";"4"
"1958429";"588";"82";"5";"";"1003";"24";"1";"0"
"3866787";"588";"68";"3";"";"1007";"5";"1";"0"
"473991";"591";"73";"0";"bboost";"1006";"0";"4";"8"
"475219";"591";"83";"19";"";"1004";"10";"4";"12"
"877204";"591";"36";"18";"wildcard";"1009";"10";"0";"0"
"1133715";"591";"92";"0";"bboost";"1001";"4";"2";"4"
"2869913";"591";"84";"7";"";"1005";"30";"1";"0"
"338750";"596";"65";"23";"";"1009";"0";"0";"0"
"554208";"596";"63";"9";"";"1005";"0";"0";"0"
"735610";"596";"61";"3";"";"1005";"5";"0";"0"
"986857";"596";"78";"7";"";"1005";"19";"0";"0"
"1264776";"596";"77";"3";"";"1001";"0";"0";"0"
"1328844";"596";"61";"15";"";"1006";"0";"0";"0"
"1330372";"596";"67";"11";"wildcard";"1006";"2";"0";"0"
"1977106";"596";"67";"0";"";"1004";"5";"0";"0"
"2028620";"596";"53";"3";"";"1007";"0";"0";"0"
"2226010";"596";"48";"10";"";"1006";"0";"0";"0"
"2264748";"596";"62";"7";"";"999";"0";"0";"0"
"2322770";"596";"81";"10";"";"1002";"0";"0";"0"
"2678715";"596";"78";"8";"";"1000";"0";"0";"0"
"2711649";"596";"58";"13";"";"1007";"0";"0";"0"
"2817614";"596";"77";"15";"";"1001";"5";"0";"0"
"2939442";"596";"53";"4";"";"1005";"5";"0";"0"
"2959311";"596";"69";"4";"";"1007";"5";"0";"0"
"2961362";"596";"59";"13";"";"1005";"0";"0";"0"
"3007656";"596";"56";"1";"";"1006";"0";"0";"0"
"3016029";"596";"77";"11";"";"1001";"0";"0";"0"
"3052267";"596";"77";"5";"3xc";"999";"0";"0";"0"
"3288279";"596";"66";"4";"";"1006";"19";"0";"0"
"3359940";"596";"62";"8";"";"1005";"0";"0";"0"
"3370137";"596";"67";"5";"";"1004";"0";"0";"0"
"3461153";"596";"74";"15";"";"1004";"5";"0";"0"
"3638147";"596";"77";"12";"";"1004";"0";"0";"0"
"3669164";"596";"72";"8";"";"1003";"0";"0";"0"
"3835745";"596";"83";"9";"";"1004";"0";"0";"0"
"206779";"624";"44";"9";"wildcard";"1004";"3";"0";"0"
"286021";"624";"64";"16";"";"1008";"0";"0";"0"
"342545";"624";"51";"20";"";"1010";"28";"1";"0"
"403288";"624";"100";"0";"bboost";"1008";"20";"1";"0"
"717139";"624";"71";"8";"";"1004";"0";"1";"0"
"914745";"624";"59";"12";"";"1006";"0";"0";"0"
"1035173";"624";"57";"3";"";"1007";"0";"0";"0"
"1297936";"624";"74";"4";"";"1006";"10";"0";"0"
"1350048";"624";"62";"9";"";"1008";"3";"1";"0"
"1369521";"624";"62";"2";"";"1006";"4";"0";"0"
"1428805";"624";"68";"15";"";"1009";"10";"0";"0"
"1610851";"624";"79";"8";"";"1004";"10";"0";"0"
"2072668";"624";"67";"10";"freehit";"1006";"0";"0";"0"
"2119278";"624";"77";"9";"";"1006";"0";"0";"0"
"2312031";"624";"68";"18";"";"1006";"0";"0";"0"
"2801685";"624";"66";"25";"";"1005";"4";"1";"0"
"2920074";"624";"67";"0";"";"1005";"0";"0";"0"
"3567181";"624";"45";"2";"";"1007";"4";"1";"0"
"3618476";"624";"66";"21";"";"1004";"0";"0";"0"
"3785184";"624";"85";"9";"";"1004";"5";"1";"0"
"3880069";"624";"84";"4";"";"1002";"0";"0";"0"
"41793";"645";"76";"10";"";"1008";"3";"1";"0"
"195962";"645";"56";"3";"";"1007";"11";"2";"0"
"197935";"645";"75";"0";"bboost";"1005";"4";"2";"0"
"294020";"645";"77";"9";"";"1007";"5";"1";"0"
"310169";"645";"75";"16";"";"1006";"0";"2";"0"
"361463";"645";"66";"18";"";"1007";"0";"2";"0"
"519428";"645";"64";"22";"";"1007";"14";"1";"0"
"564657";"645";"67";"8";"";"1007";"5";"1";"0"
"569181";"645";"62";"9";"";"1004";"30";"1";"0"
"569931";"645";"50";"4";"3xc";"1006";"3";"2";"0"
"729320";"645";"66";"8";"";"1007";"5";"1";"0"
"732614";"645";"75";"8";"";"1003";"9";"2";"0"
"739220";"645";"88";"8";"";"1001";"11";"1";"0"
"820377";"645";"47";"8";"";"1010";"0";"1";"0"
"838281";"645";"65";"20";"";"1007";"8";"1";"0"
"881036";"645";"64";"8";"";"1003";"12";"2";"0"
"899155";"645";"56";"7";"3xc";"1007";"15";"2";"0"
"939875";"645";"52";"7";"";"1008";"0";"1";"0"
"965475";"645";"59";"11";"";"1005";"5";"1";"0"
"1024204";"645";"62";"5";"";"1007";"19";"2";"0"
"1217043";"645";"58";"4";"";"1007";"0";"1";"0"
"1218404";"645";"56";"13";"";"1009";"19";"1";"0"
"1289290";"645";"50";"9";"";"1008";"0";"1";"0"
"1396353";"645";"83";"8";"";"1004";"15";"1";"0"
"1466828";"645";"66";"14";"";"1004";"3";"1";"0"
"1795248";"645";"65";"4";"";"1006";"5";"1";"0"
"1845191";"645";"73";"10";"";"1005";"1";"2";"0"
"1876226";"645";"53";"11";"";"1004";"2";"1";"0"
"1889989";"645";"79";"5";"";"999";"20";"2";"0"
"1970867";"645";"73";"13";"";"1000";"20";"1";"0"
"2059247";"645";"61";"7";"";"1005";"2";"1";"0"
"2228527";"645";"82";"12";"";"1002";"9";"2";"0"
"2233826";"645";"55";"4";"";"1007";"0";"1";"0"
"2261523";"645";"57";"17";"";"1008";"14";"1";"0"
"2311232";"645";"54";"4";"";"1008";"24";"1";"0"
"2658866";"645";"63";"6";"";"1003";"19";"1";"0"
"2771490";"645";"86";"4";"";"1001";"8";"1";"0"
"3097370";"645";"86";"3";"";"1003";"0";"1";"0"
"3127960";"645";"47";"2";"";"1008";"14";"1";"0"
"3136519";"645";"49";"9";"";"1007";"10";"1";"0"
"3296466";"645";"75";"8";"";"1004";"10";"1";"0"
"3305296";"645";"57";"12";"";"1007";"20";"1";"0"
"3360486";"645";"66";"15";"";"1006";"4";"1";"0"
"3498606";"645";"78";"4";"";"1003";"5";"2";"0"
"3578702";"645";"64";"23";"";"1005";"5";"0";"0"
"3722131";"645";"64";"4";"";"1007";"0";"2";"0"
"3739135";"645";"70";"8";"";"1004";"23";"1";"0"
"3751806";"645";"38";"16";"";"1007";"4";"1";"0"
"3811822";"645";"88";"6";"";"998";"12";"1";"0"
"3839306";"645";"83";"7";"";"1006";"0";"2";"0"
"6798";"695";"71";"11";"";"1009";"0";"3";"4"
"193824";"695";"56";"8";"";"1009";"1";"1";"0"
"246301";"695";"61";"8";"";"1010";"5";"1";"0"
"417480";"695";"68";"15";"";"1007";"9";"3";"4"
"505265";"695";"72";"5";"";"1009";"0";"1";"0"
"862595";"695";"60";"11";"";"1006";"0";"1";"0"
"2906702";"695";"49";"5";"";"1012";"0";"2";"4"
"2916166";"695";"76";"6";"";"1003";"4";"2";"4"
"3127929";"695";"85";"8";"";"1001";"4";"2";"4"
"3287151";"695";"72";"4";"";"1007";"0";"3";"4"
"115627";"705";"60";"3";"";"1005";"0";"0";"0"
"403845";"705";"60";"5";"";"1001";"15";"0";"0"
"488637";"705";"80";"18";"";"1003";"0";"0";"0"
"1003530";"705";"82";"2";"";"1002";"5";"0";"0"
"1019923";"705";"51";"2";"";"1003";"0";"0";"0"
"1316367";"705";"65";"3";"";"1006";"0";"0";"0"
"1506575";"705";"60";"6";"";"1006";"10";"0";"0"
"1645737";"705";"81";"9";"";"1005";"5";"0";"0"
"1802699";"705";"60";"6";"";"1006";"0";"0";"0"
"1852787";"705";"76";"4";"";"1003";"0";"0";"0"
"1940563";"705";"51";"5";"";"1005";"0";"0";"0"
"2263123";"705";"58";"11";"freehit";"1008";"0";"0";"0"
"2321360";"705";"73";"15";"";"1000";"0";"0";"0"
"2386877";"705";"69";"8";"";"1001";"0";"0";"0"
"2420991";"705";"65";"12";"";"1005";"0";"0";"0"
"2561266";"705";"67";"12";"";"1004";"0";"0";"0"
"2615879";"705";"55";"2";"";"1006";"15";"0";"0"
"2617953";"705";"54";"9";"";"1006";"0";"0";"0"
"2620419";"705";"72";"8";"";"1004";"0";"0";"0"
"3244274";"705";"53";"13";"";"1006";"0";"0";"0"
"3315771";"705";"81";"12";"";"1002";"0";"0";"0"
"3321887";"705";"81";"11";"";"1003";"0";"0";"0"
"3363136";"705";"62";"0";"";"1003";"5";"0";"0"
"3367777";"705";"56";"12";"";"1006";"5";"0";"0"
"3405983";"705";"79";"10";"";"1004";"10";"0";"0"
"3446349";"705";"84";"12";"3xc";"1002";"0";"0";"0"
"3496878";"705";"64";"13";"";"1005";"20";"0";"0"
"3550531";"705";"62";"3";"";"1008";"0";"0";"0"
"3630033";"705";"95";"6";"";"1005";"0";"0";"0"
"3636288";"705";"78";"2";"";"1005";"4";"0";"0"
"3650552";"705";"70";"9";"";"1004";"0";"0";"0"
"3673935";"705";"74";"12";"";"1004";"0";"0";"0"
"3807089";"705";"93";"0";"bboost";"1001";"0";"0";"0"
"24530";"738";"56";"16";"";"1008";"15";"0";"0"
"39076";"738";"57";"9";"";"1006";"5";"0";"0"
"113843";"738";"62";"18";"";"1005";"0";"0";"0"
"254389";"738";"60";"11";"";"1006";"0";"1";"0"
"278021";"738";"59";"10";"";"1004";"3";"1";"0"
"440296";"738";"44";"9";"";"1008";"20";"0";"0"
"513357";"738";"56";"3";"";"1006";"10";"0";"0"
"679126";"738";"54";"14";"";"1005";"25";"0";"0"
"694388";"738";"93";"0";"bboost";"1003";"10";"1";"0"
"913971";"738";"55";"8";"";"1006";"4";"1";"0"
"983629";"738";"69";"14";"";"1007";"9";"1";"0"
"1048898";"738";"55";"14";"wildcard";"1004";"15";"0";"0"
"1051103";"738";"77";"6";"";"1005";"10";"0";"0"
"1075406";"738";"64";"7";"";"1004";"4";"1";"0"
"1491983";"738";"84";"0";"bboost";"1003";"8";"1";"0"
"1635408";"738";"56";"1";"";"1004";"5";"0";"0"
"1734446";"738";"87";"0";"bboost";"1002";"0";"1";"0"
"2066391";"738";"60";"4";"";"1004";"5";"1";"0"
"2097569";"738";"98";"0";"bboost";"1003";"0";"1";"0"
"2237713";"738";"85";"0";"bboost";"1001";"10";"0";"0"
"2251373";"738";"78";"9";"";"1001";"14";"1";"0"
"2430142";"738";"61";"10";"";"1005";"5";"0";"0"
"2782812";"738";"72";"17";"";"1004";"0";"0";"0"
"2820285";"738";"80";"0";"";"1002";"0";"1";"0"
"2949462";"738";"59";"8";"";"1009";"20";"0";"0"
"3095943";"738";"68";"8";"";"1007";"15";"0";"0"
"3294669";"738";"62";"21";"3xc";"1006";"9";"1";"0"
"3368225";"738";"50";"5";"freehit";"1006";"0";"0";"0"
"3388315";"738";"60";"8";"";"1010";"15";"0";"0"
"3703575";"738";"76";"13";"";"1007";"20";"0";"0"
"3770699";"738";"68";"11";"";"1008";"0";"0";"0"
"19876";"769";"65";"10";"";"1006";"5";"2";"0"
"142707";"769";"48";"4";"";"1009";"0";"1";"0"
"154885";"769";"55";"3";"";"1007";"3";"1";"0"
"246045";"769";"86";"8";"";"1003";"5";"1";"0"
"283688";"769";"55";"3";"";"1006";"15";"2";"0"
"326856";"769";"55";"26";"";"1008";"0";"1";"0"
"371143";"769";"64";"0";"bboost";"1004";"0";"1";"0"
"419832";"769";"42";"4";"";"1008";"5";"1";"0"
"431518";"769";"65";"3";"";"1008";"40";"1";"0"
"432356";"769";"82";"12";"";"1003";"0";"1";"0"
"440603";"769";"55";"5";"";"1008";"8";"1";"0"
"592701";"769";"70";"3";"";"1003";"9";"2";"0"
"599988";"769";"67";"7";"";"1007";"4";"1";"0"
"681172";"769";"71";"2";"";"1006";"33";"1";"0"
"713458";"769";"79";"6";"";"1004";"3";"1";"0"
"737536";"769";"78";"8";"";"1006";"5";"1";"0"
"764013";"769";"75";"10";"";"1006";"14";"2";"0"
"853480";"769";"46";"6";"";"1008";"0";"1";"0"
"859230";"769";"85";"5";"";"999";"0";"1";"0"
"859524";"769";"66";"10";"";"1004";"9";"2";"0"
"991497";"769";"70";"3";"";"1006";"0";"1";"0"
"1098942";"769";"58";"8";"";"1007";"0";"1";"0"
"1183107";"769";"53";"9";"";"1007";"4";"1";"0"
"1189185";"769";"53";"9";"";"1007";"8";"1";"0"
"1221680";"769";"51";"12";"";"1011";"10";"1";"0"
"1229413";"769";"52";"10";"";"1005";"0";"2";"0"
"1254983";"769";"62";"3";"";"1009";"10";"1";"0"
"1259875";"769";"65";"11";"";"1008";"9";"1";"0"
"1453297";"769";"62";"16";"";"1006";"3";"2";"0"
"1495638";"769";"85";"0";"bboost";"1003";"4";"2";"0"
"1510125";"769";"91";"12";"";"1004";"10";"2";"0"
"1728379";"769";"54";"13";"";"1007";"0";"2";"0"
"1763081";"769";"71";"1";"";"1007";"5";"0";"0"
"1852938";"769";"68";"11";"";"1003";"23";"1";"0"
"1860107";"769";"62";"9";"";"1006";"0";"1";"0"
"1888850";"769";"42";"5";"";"1009";"0";"1";"0"
"1927432";"769";"64";"11";"";"1008";"5";"2";"0"
"1930837";"769";"63";"12";"";"1005";"0";"1";"0"
"2032971";"769";"83";"17";"";"1006";"5";"0";"0"
"2161609";"769";"77";"9";"";"1005";"18";"1";"0"
"2220211";"769";"54";"20";"";"1007";"0";"1";"0"
"2262267";"769";"76";"8";"";"1002";"0";"2";"0"
"2425938";"769";"81";"8";"";"1002";"15";"1";"0"
"2458967";"769";"58";"3";"";"1006";"17";"1";"0"
"2574050";"769";"47";"9";"";"1010";"4";"1";"0"
"2614608";"769";"63";"4";"";"1004";"0";"2";"0"
"2722342";"769";"59";"8";"";"1003";"0";"1";"0"
"2909074";"769";"79";"3";"";"1002";"3";"1";"0"
"3064982";"769";"74";"9";"";"1003";"5";"2";"0"
"3095230";"769";"89";"0";"bboost";"1002";"12";"1";"0"
"3130526";"769";"74";"10";"3xc";"1004";"0";"1";"0"
"3211225";"769";"72";"8";"wildcard";"1006";"2";"0";"0"
"3334694";"769";"78";"0";"bboost";"1003";"3";"2";"0"
"3413719";"769";"54";"9";"";"1005";"0";"1";"0"
"3480256";"769";"77";"10";"";"1005";"4";"1";"0"
"3581214";"769";"77";"3";"";"1005";"8";"1";"0"
"3649676";"769";"50";"6";"";"1007";"0";"1";"0"
"643934";"826";"72";"8";"";"1007";"3";"2";"4"
"1339964";"826";"59";"18";"";"1005";"0";"1";"0"
"1521192";"826";"66";"1";"3xc";"1009";"8";"2";"4"
"2383389";"826";"55";"1";"";"1008";"4";"2";"4"
"3339381";"826";"55";"13";"";"1008";"3";"2";"4"
"3636142";"826";"69";"11";"";"1006";"13";"1";"0"
"625193";"832";"78";"3";"";"1007";"5";"1";"0"
"927795";"832";"72";"19";"";"1003";"20";"2";"4"
"919348";"834";"76";"14";"";"1005";"20";"3";"8"
"2106731";"834";"80";"3";"";"1003";"7";"4";"12"
"2865758";"836";"86";"13";"3xc";"1007";"19";"1";"0"
"210625";"837";"72";"13";"";"1004";"0";"0";"0"
"405193";"837";"76";"6";"";"1000";"0";"0";"0"
"530862";"837";"72";"5";"";"1002";"0";"0";"0"
"537055";"837";"53";"0";"bboost";"1008";"39";"0";"0"
"602127";"837";"67";"3";"";"1003";"0";"0";"0"
"719058";"837";"70";"17";"";"1006";"0";"0";"0"
"797998";"837";"66";"4";"";"1003";"0";"0";"0"
"1064942";"837";"52";"10";"";"1009";"0";"0";"0"
"1069752";"837";"52";"0";"";"1004";"0";"0";"0"
"1233754";"837";"85";"1";"";"999";"5";"0";"0"
"1327565";"837";"43";"7";"";"1006";"0";"0";"0"
"1403415";"837";"80";"8";"";"1004";"30";"0";"0"
"1474211";"837";"78";"11";"";"1008";"0";"0";"0"
"1515710";"837";"67";"3";"";"1001";"0";"0";"0"
"1584485";"837";"57";"7";"";"1008";"10";"0";"0"
"1593123";"837";"62";"2";"";"1001";"0";"0";"0"
"1674020";"837";"59";"4";"";"1001";"5";"0";"0"
"1723441";"837";"86";"2";"";"1001";"15";"0";"0"
"1889399";"837";"51";"13";"";"1007";"0";"0";"0"
"2023985";"837";"83";"8";"";"1004";"0";"0";"0"
"2177348";"837";"85";"3";"";"1001";"0";"0";"0"
"2192147";"837";"50";"10";"";"1007";"0";"0";"0"
"2210517";"837";"90";"7";"";"1003";"0";"0";"0"
"2243122";"837";"60";"6";"";"1004";"0";"0";"0"
"2338873";"837";"62";"7";"";"1002";"10";"0";"0"
"2370230";"837";"79";"11";"";"1001";"5";"0";"0"
"2414951";"837";"66";"14";"";"1005";"5";"0";"0"
"2535328";"837";"58";"3";"";"1003";"45";"0";"0"
"2586062";"837";"27";"5";"";"1008";"0";"0";"0"
"2652713";"837";"69";"16";"";"1005";"0";"0";"0"
"2832184";"837";"80";"2";"";"1001";"0";"0";"0"
"2895949";"837";"62";"7";"";"1003";"0";"0";"0"
"2940862";"837";"83";"0";"";"1003";"0";"0";"0"
"2948692";"837";"38";"6";"";"1006";"0";"0";"0"
"2982661";"837";"66";"10";"";"1005";"0";"0";"0"
"3115556";"837";"57";"9";"";"1008";"0";"0";"0"
"3166855";"837";"61";"0";"bboost";"1006";"0";"0";"0"
"3179439";"837";"47";"7";"wildcard";"1006";"6";"0";"0"
"3316894";"837";"71";"3";"";"1000";"5";"0";"0"
"3360743";"837";"70";"1";"";"1007";"0";"0";"0"
"3436189";"837";"70";"8";"";"1006";"0";"0";"0"
"3560109";"837";"66";"9";"";"1006";"0";"0";"0"
"3718157";"837";"77";"9";"";"1003";"0";"0";"0"
"3729252";"837";"87";"22";"";"1003";"5";"0";"0"
"3750500";"837";"69";"24";"";"1003";"0";"0";"0"
"3754583";"837";"63";"7";"";"1003";"0";"0";"0"
"56287";"883";"63";"10";"";"1009";"5";"1";"0"
"67873";"883";"77";"5";"";"1006";"10";"1";"0"
"68559";"883";"57";"14";"";"1009";"10";"0";"0"
"153763";"883";"72";"2";"";"1006";"0";"1";"0"
"188613";"883";"62";"7";"";"1005";"0";"0";"0"
"230130";"883";"70";"4";"";"1005";"0";"1";"0"
"254377";"883";"73";"0";"bboost";"1002";"39";"1";"0"
"283793";"883";"51";"10";"";"1006";"0";"0";"0"
"337055";"883";"55";"8";"";"1005";"5";"0";"0"
"341999";"883";"63";"20";"";"1009";"0";"0";"0"
"393918";"883";"70";"0";"";"1004";"0";"1";"0"
"427601";"883";"98";"9";"3xc";"1008";"0";"1";"0"
"452457";"883";"58";"16";"";"1007";"10";"0";"0"
"537391";"883";"68";"12";"";"1005";"0";"1";"0"
"670392";"883";"68";"0";"";"1004";"0";"0";"0"
"734496";"883";"54";"7";"";"1005";"0";"0";"0"
"755172";"883";"72";"4";"";"1006";"0";"1";"0"
"790086";"883";"74";"14";"wildcard";"1000";"17";"0";"0"
"818972";"883";"77";"10";"";"1002";"5";"1";"0"
"863222";"883";"66";"13";"";"1007";"0";"1";"0"
"898932";"883";"56";"1";"wildcard";"1003";"1";"0";"0"
"961734";"883";"72";"2";"";"1004";"0";"0";"0"
"1172675";"883";"54";"2";"";"1007";"5";"0";"0"
"1199431";"883";"75";"4";"3xc";"1005";"0";"0";"0"
"1290585";"883";"78";"0";"bboost";"1010";"5";"1";"0"
"1360569";"883";"82";"11";"wildcard";"1000";"4";"0";"0"
"1473807";"883";"73";"2";"";"1007";"24";"1";"0"
"1481252";"883";"51";"8";"";"1006";"0";"1";"0"
"1511005";"883";"75";"10";"";"1003";"10";"0";"0"
"1559758";"883";"57";"4";"";"1003";"5";"1";"0"
"1626187";"883";"55";"10";"";"1004";"10";"0";"0"
"1661730";"883";"59";"5";"";"1005";"5";"0";"0"
"1665216";"883";"52";"2";"";"1007";"3";"1";"0"
"1673482";"883";"52";"2";"";"1006";"5";"0";"0"
"1816553";"883";"57";"12";"";"1006";"5";"0";"0"
"2007687";"883";"48";"6";"";"1006";"0";"0";"0"
"2106647";"883";"68";"2";"";"1002";"0";"0";"0"
"2113857";"883";"74";"10";"";"1006";"5";"0";"0"
"2134082";"883";"56";"1";"";"1007";"9";"1";"0"
"2144949";"883";"58";"8";"";"1003";"4";"0";"0"
"2174340";"883";"83";"5";"";"1001";"9";"1";"0"
